model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,4,5,6,7,8,9
conservative,3.266666666666667,1.8666666666666665,2.1999999999999997,2.75,2.2916666666666665,2.4285087719298244,1.8500000000000003,2.5083333333333333,2.016666666666667,2.3833333333333333,2.125,2.0416666666666665,2.033333333333333,2.875,2.850641025641026,1.1166666666666665,1.8583333333333334,2.5916666666666663,2.1216216216216215,2.283333333333333,2.5833333333333335,2.3166666666666664,1.7916666666666667,2.6916666666666664,1.325,1.75,2.1750000000000003,2.17750257997936,2.25,2.9249999999999994,1.9508771929824562,1.2750000000000001,2.4499999999999997,2.441666666666667,2.7103603603603603,2.3583333333333334
deepseek,3.0,1.45,2.15,2.3,2.0833333333333335,2.1666666666666665,1.6833333333333336,2.0,2.0666666666666664,2.2666666666666666,1.6833333333333336,1.9666666666666668,2.15,2.4,2.283333333333333,1.0,2.5500000000000003,2.316666666666667,1.8500000000000003,2.433333333333333,2.1666666666666665,1.8499999999999999,1.7666666666666666,2.533333333333333,1.2333333333333334,1.8,1.9000000000000001,1.3333333333333333,1.7666666666666666,2.233333333333333,1.8666666666666665,1.5333333333333332,2.566666666666667,2.3333333333333335,2.033333333333333,2.5333333333333337
deepseek_small,2.547222222222222,1.6574374577417175,2.9147673314339984,2.456704980842912,2.1290849673202614,2.4589473684210525,1.9919871794871795,1.9057551340160035,2.171171171171171,2.356033452807646,2.0748290598290597,2.040552995391705,2.1425339366515836,2.536530214424951,2.7113364886184357,1.3293146087263734,2.4994708994708996,2.2481871345029236,1.859453262786596,2.324671052631579,1.9759407259407258,2.1101234567901233,2.0896194674466826,2.2758823529411765,1.6207729468599037,2.562820512820513,2.222222222222222,2.1600955794504184,1.9918981481481481,2.7188488298545224,2.050226372382569,1.7066666666666668,2.0604056437389775,2.356190476190476,2.2779448621553886,2.4264763014763013
gpt-oss,2.9670940170940168,2.0500000000000003,2.263109263109263,2.091025641025641,2.191666666666667,1.9887387387387385,2.216666666666667,1.9083333333333332,2.2844017094017093,2.3138888888888887,1.982017543859649,2.1964912280701756,2.101739391213075,2.6333333333333333,2.5856612685560054,1.5166666666666666,2.861459739091318,2.5500000000000003,1.9749999999999999,2.117948717948718,2.240522875816993,2.1166666666666667,2.289473684210526,2.5139639639639637,1.6128205128205126,2.1233541233541233,2.0829434697855747,2.1675213675213674,2.179202279202279,2.496794871794872,2.042437174016121,1.764957264957265,2.3631323631323635,2.3157539118065436,2.271794871794872,2.306981981981982
gpt4,3.0,1.9833333333333334,2.1999999999999997,2.0,2.0,2.0,1.9833333333333334,2.0,2.0,2.6666666666666665,1.8666666666666665,2.0,2.066666666666667,2.3666666666666667,2.466666666666667,1.0,2.8166666666666664,2.3333333333333335,1.8666666666666665,2.0833333333333335,2.5833333333333335,2.0,1.6333333333333335,2.35,1.7,2.0,1.9666666666666668,1.9000000000000001,2.0,2.1999999999999997,1.8333333333333333,1.6666666666666667,2.0500000000000003,2.3333333333333335,2.0,2.7166666666666663
grok,3.2750000000000004,2.0500000000000003,2.2666666666666666,2.5666666666666664,2.4000000000000004,2.1166666666666667,2.1999999999999997,1.9666666666666668,2.3000000000000003,2.3,2.1999999999999997,2.0833333333333335,2.5666666666666664,3.0,2.5666666666666664,1.0333333333333334,2.5166666666666666,2.6833333333333336,2.3666666666666667,2.15,2.2,2.25,1.8148148148148149,3.116666666666667,1.9333333333333333,1.8,1.8,2.0833333333333335,2.0166666666666666,2.716666666666667,1.9000000000000001,1.9,2.3333333333333335,2.7166666666666663,2.716666666666667,2.575
liberal,2.6833333333333336,1.9166666666666667,2.3000000000000003,2.8666666666666667,2.0,2.983333333333333,1.3416666666666668,2.6666666666666665,2.0166666666666666,2.3583333333333334,2.0,2.0083333333333333,2.141666666666667,2.6833333333333336,2.5416666666666665,1.0,2.275,2.375,2.0,2.5916666666666663,2.6999999999999997,1.9749999999999999,1.825,2.516666666666667,1.2833333333333332,1.9083333333333332,1.8583333333333332,1.5166666666666666,1.6000000000000003,2.716666666666667,2.1750000000000003,1.2416666666666665,2.4,1.8666666666666665,2.516666666666667,2.108333333333333
llama3,3.3249999999999997,1.925,2.9333333333333336,2.3083333333333336,2.2,1.5869658119658119,2.341666666666667,1.8833333333333335,3.35,2.5083333333333333,1.7333333333333332,1.9666666666666666,1.7333333333333334,2.783333333333333,2.983333333333334,1.4256410256410257,2.4916666666666667,2.3944444444444444,1.9249999999999998,2.191666666666667,2.1666666666666665,1.8833333333333335,1.8499999999999999,2.525,1.8666666666666665,2.2512820512820513,1.9083333333333332,1.7333333333333334,1.6814102564102564,2.3916666666666666,1.7083333333333333,1.5416666666666667,1.7333333333333334,2.2833333333333337,2.3666666666666667,2.766666666666667
llama3_big,2.8890160183066365,1.7772435897435896,2.433857808857809,1.8324754901960787,2.0393772893772892,1.4956330219488114,1.6397374555269293,1.8626262626262626,2.697931034482759,2.565151515151515,1.3888888888888886,1.9747913921826967,1.3707264957264957,2.220336921486347,2.230769230769231,1.0,2.1992900310978114,2.198717948717949,1.5466666666666666,1.8066666666666666,2.40359477124183,1.7307189542483659,1.8128787878787878,2.7095238095238092,1.7746610565684897,1.7137566137566136,1.3686585745409274,1.7599159663865545,1.8168498168498168,2.1875,1.3433333333333335,1.2753623188405796,1.7730048159614722,2.2333333333333334,1.8523115352340807,2.514975845410628
