model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,4,5,6,7,8,9
conservative,0.5633333333333336,0.1189583333333333,0.255625,0.06937499999999996,0.25520833333333337,0.037043513388734975,0.27562500000000006,0.1658333333333333,0.6452083333333333,0.01895833333333332,0.09437500000000004,0.001458333333333338,0.5008333333333335,0.2893749999999999,0.6198089250493097,0.010833333333333327,0.9658333333333333,0.7108333333333333,0.11194302410518625,0.1414583333333333,1.5808333333333333,0.4233333333333335,0.12333333333333332,0.18895833333333323,0.15437499999999996,0.1875,0.09187499999999997,0.28757184803202684,0.0625,0.011875000000000028,1.285758887349954,0.004375000000000002,1.8418749999999997,0.16520833333333326,0.22557538957876808,1.9314583333333333
deepseek,0.010000000000000018,0.022500000000000006,1.1324999999999998,0.1899999999999999,0.01083333333333336,0.05333333333333331,0.05583333333333332,0.0,0.04333333333333331,0.21333333333333324,0.005833333333333326,0.003333333333333339,0.05250000000000005,0.27999999999999997,0.39083333333333325,0.0,0.15750000000000003,1.1108333333333333,0.04749999999999997,0.3433333333333334,0.04333333333333331,0.017499999999999998,0.41333333333333333,0.25333333333333335,0.0033333333333333396,0.06999999999999999,0.5200000000000001,0.17333333333333337,0.06333333333333334,0.023333333333333303,2.2533333333333334,0.2233333333333333,0.37333333333333346,0.3733333333333333,0.06333333333333328,0.4433333333333334
deepseek_small,0.15668981481481484,0.06584038952364883,0.043161344740167196,0.03778746642004674,0.08920447263872872,0.16031911357340725,0.2021156928007889,0.07327210265797314,0.052836620404187976,0.06573843904026583,0.05558021586675438,0.0012470003610184923,0.24420568784422933,0.1384478141422431,0.2475795979563945,0.18318747181671524,0.17399176954732518,0.1454923155842823,0.11740830417214898,0.06726183777700828,0.04918909345732518,0.05119634202103335,0.0198515488220266,0.17480380622837371,0.17781628509416786,0.1125788954635108,0.1005291005291006,0.01954411342779943,0.001933031121399178,0.038845721308661804,0.759690306534725,0.19413333333333335,0.03872430316433842,0.2741006802721089,0.02649688130099684,0.11645030296691147
gpt-oss,0.015315718825334165,0.008124999999999986,0.26130704509082897,0.05178007889546353,0.07270833333333332,0.048809502069637224,0.15083333333333332,0.03270833333333333,0.1159542789831251,0.04321183979837824,0.0015587488457987023,0.012109302862419168,0.15213533225584266,0.21895833333333337,0.0873475668890382,0.0014583333333333306,0.021362262959988273,0.24812500000000004,0.017500000000000022,0.007679158448389242,0.017671408432654093,0.02020833333333331,0.2513850415512464,0.10962213903092292,0.0740499671268902,0.030136165271300402,0.032627161633779045,0.03378958470304625,0.013149487422991714,0.01820389546351084,0.4470812618413126,0.0312961593250055,0.18977413364107754,0.32756888153594943,0.1191654339250493,0.28916651448746034
gpt4,0.0,0.0008333333333333349,0.12000000000000004,0.0,0.0,0.0,0.0008333333333333349,0.0,0.0,0.33333333333333337,0.023333333333333338,0.0,0.0933333333333333,0.30333333333333334,0.25333333333333335,0.0,0.07583333333333336,0.33333333333333337,0.05333333333333331,0.020833333333333332,0.27083333333333337,0.0,0.24333333333333343,0.31750000000000006,0.2699999999999999,0.0,0.023333333333333338,0.009999999999999995,0.0,0.12000000000000004,1.0833333333333335,0.3333333333333333,0.007499999999999991,0.33333333333333337,0.0,0.11083333333333328
grok,0.21124999999999994,0.017500000000000033,0.21333333333333326,0.09333333333333335,0.18000000000000005,0.2058333333333333,0.09000000000000002,0.0033333333333333396,0.1899999999999999,0.0,0.13234567901234573,0.005833333333333329,0.1433333333333334,0.0899999999999999,0.20333333333333328,0.0033333333333333396,0.09083333333333322,0.35083333333333333,0.08333333333333334,0.07750000000000007,0.009999999999999974,0.3224999999999999,0.30732510288065856,0.13583333333333325,0.0033333333333333396,0.03999999999999998,0.009999999999999995,0.28583333333333344,0.01583333333333333,0.04083333333333332,0.8399999999999999,0.01999999999999999,0.3033333333333333,0.18583333333333338,0.07583333333333336,0.36125000000000007
liberal,0.08395833333333333,0.8027083333333334,0.09000000000000002,0.028958333333333357,0.0,0.4933333333333333,0.03145833333333335,1.3333333333333333,0.0008333333333333275,0.31020833333333325,0.0,0.00020833333333333188,0.04333333333333331,1.663958333333333,0.08395833333333333,0.0,0.29437499999999994,0.6793750000000001,0.0,0.34520833333333323,1.27,0.0018749999999999978,0.6868750000000001,0.18083333333333337,0.12270833333333335,0.07270833333333332,0.08395833333333333,0.19083333333333338,0.125625,0.18270833333333328,2.445625,0.11020833333333332,2.2800000000000002,0.0758333333333333,0.6308333333333334,1.4564583333333334
llama3,0.510625,0.030624999999999958,0.3308333333333333,0.42145833333333327,0.0025000000000000044,0.540669926583388,0.7758333333333335,0.025833333333333337,0.3224999999999999,0.18083333333333318,0.22395833333333331,0.005833333333333326,0.32145833333333335,0.7352083333333332,1.4358333333333333,0.03818540433925052,0.2577083333333335,0.42530092592592605,0.2499999999999999,0.6939583333333335,0.44333333333333347,0.30645833333333333,0.3699999999999999,0.6099999999999999,0.3452083333333335,0.03774531558185407,0.008958333333333332,0.003958333333333333,0.032190581854043374,0.07270833333333336,0.7908333333333335,0.11645833333333336,0.26895833333333335,0.2058333333333334,0.23895833333333338,0.02145833333333333
llama3_big,0.41910336232582235,0.008837216469428009,0.4283341585570606,0.5093772076845444,0.010146218250613851,0.41455937599406323,0.05940778868059339,0.4505540250994797,0.7530711058263974,0.8263705234159779,0.4537037037037036,0.046965710261809276,0.2648785064650449,0.5306113239454542,0.1960444927477895,0.0,0.04803530903427504,0.03192800788954637,0.5605333333333333,0.3761333333333332,0.9249407279251569,0.2685172369601435,0.34140668044077144,0.3635600907029478,0.4510706461907263,0.2759645586629712,0.1308833627859277,0.2840134665630958,0.011542486817212106,0.45703125,0.01863333333333333,0.06112161310649021,0.6425835367052873,0.10333333333333336,0.13387426388083112,0.2187887698662745
